title,content
Jean-Pierre Potier,https://inspirehep.net/authors/992895?format=json
Connie Potter,https://inspirehep.net/authors/992893?format=json
Gilbert Poulard,https://inspirehep.net/authors/992878?format=json
Soren Poulsen,https://inspirehep.net/authors/992873?format=json
Alexandros Poupakis,https://inspirehep.net/authors/1821926?format=json
Francois Pouyat,https://inspirehep.net/authors/992860?format=json
Christian Poveda Ruiz,https://inspirehep.net/authors/1737699?format=json
Joaquin Poveda Torres,https://inspirehep.net/authors/1062404?format=json
Brian Powell,https://inspirehep.net/authors/992857?format=json
Brian Williamson Powell,https://inspirehep.net/authors/1116450?format=json
Mikel Eukeni Pozo Astigarraga,https://inspirehep.net/authors/1267090?format=json
Marc Pozzobon,https://inspirehep.net/authors/1641131?format=json
Stefano Pozzorini,https://inspirehep.net/authors/1019193?format=json
Josef Pradler,https://inspirehep.net/authors/1041327?format=json
Maurice Prax,https://inspirehep.net/authors/992813?format=json
Eric Jon Prebys,https://inspirehep.net/authors/992812?format=json
Ludwig Pregernig,https://inspirehep.net/authors/992807?format=json
Roberto Preghenella,https://inspirehep.net/authors/1068841?format=json
Daniel Prelipcean,https://inspirehep.net/authors/1883180?format=json
Eleonora Presani,https://inspirehep.net/authors/1122901?format=json
Michel Pressevot,https://inspirehep.net/authors/992788?format=json
Stefan Prestel,https://inspirehep.net/authors/1058764?format=json
Laurent Prever-Loiri,https://inspirehep.net/authors/1644189?format=json
Pierre Prevost,https://inspirehep.net/authors/992778?format=json
Nikolaos Prezas,https://inspirehep.net/authors/992777?format=json
Lukas Pribyl,https://inspirehep.net/authors/1062403?format=json
Michael John Price,https://inspirehep.net/authors/992765?format=json
Agnieszka Priebe,https://inspirehep.net/authors/1076989?format=json
Kevin Priestnall,https://inspirehep.net/authors/992761?format=json
Pablo Prieto,https://inspirehep.net/authors/1648813?format=json
Virginia Prieto,https://inspirehep.net/authors/1649533?format=json
Marlene Prigent,https://inspirehep.net/authors/992758?format=json
Herve Prin,https://inspirehep.net/authors/1639928?format=json
Rosario Principe,https://inspirehep.net/authors/992750?format=json
Theo Prins,https://inspirehep.net/authors/1309032?format=json
Marco Prioli,https://inspirehep.net/authors/1651162?format=json
Terence Pritchard,https://inspirehep.net/authors/992741?format=json
Massimiliano Procura,https://inspirehep.net/authors/1024769?format=json
Arlette Prodon,https://inspirehep.net/authors/992731?format=json
Janine Prodon,https://inspirehep.net/authors/992730?format=json
Kirill Prokofiev,https://inspirehep.net/authors/1058678?format=json
Christoph Prokop,https://inspirehep.net/authors/1073328?format=json
Maureen Prola-Tessaur,https://inspirehep.net/authors/992718?format=json
Antoine Prost,https://inspirehep.net/authors/992702?format=json
Mireille Prost,https://inspirehep.net/authors/992700?format=json
Ketty Protoulis-Dalmaz,https://inspirehep.net/authors/992694?format=json
Paul Proudlock,https://inspirehep.net/authors/992692?format=json
Daniele Provenzano,https://inspirehep.net/authors/2816899?format=json
Mariusz Przybycien,https://inspirehep.net/authors/992668?format=json
Gastone Pucci,https://inspirehep.net/authors/992662?format=json
Bruno Puccio,https://inspirehep.net/authors/992659?format=json
Maximiliano Puccio,https://inspirehep.net/authors/1343881?format=json
Jean-Pierre Puget,https://inspirehep.net/authors/992651?format=json
Dominique Pugnat,https://inspirehep.net/authors/1647249?format=json
Oriol Pujolas,https://inspirehep.net/authors/1031250?format=json
Dariusz Pulikowski,https://inspirehep.net/authors/1709051?format=json
Adithya Pulli,https://inspirehep.net/authors/2624946?format=json
Dario Pullia,https://inspirehep.net/authors/2644006?format=json
James Purvis,https://inspirehep.net/authors/992608?format=json
Alois Putzer,https://inspirehep.net/authors/992593?format=json
Diana Pyatiizbyantseva,https://inspirehep.net/authors/1788285?format=json
Maximilian Pérez Prada,https://inspirehep.net/authors/1316164?format=json
Pierre Guillaume Pétroff,https://inspirehep.net/authors/993572?format=json
Mohammad M. Qaemmaqami,https://inspirehep.net/authors/1322823?format=json
Sijin Qian,https://inspirehep.net/authors/992574?format=json
Qing Qin,https://inspirehep.net/authors/992565?format=json
Huilin Qu,https://inspirehep.net/authors/1274718?format=json
Arnulf Quadt,https://inspirehep.net/authors/992553?format=json
Renato Quagliani,https://inspirehep.net/authors/1342180?format=json
Danilo Quartullo,https://inspirehep.net/authors/2025219?format=json
Günter Quast,https://inspirehep.net/authors/992543?format=json
Diego Quatraro,https://inspirehep.net/authors/1067537?format=json
Michaela Queitsch-Maitland,https://inspirehep.net/authors/1218049?format=json
Emanuele Quercigh,https://inspirehep.net/authors/992536?format=json
Wilhelmina Querrou,https://inspirehep.net/authors/992534?format=json
Jean-Pierre Quesnel,https://inspirehep.net/authors/992532?format=json
Jean-Marc Quetsch,https://inspirehep.net/authors/992531?format=json
Fernando Quevedo,https://inspirehep.net/authors/992530?format=json
Marc Quilichini,https://inspirehep.net/authors/1648635?format=json
Johannes Rudolf Raab,https://inspirehep.net/authors/992507?format=json
Raul Rabadan,https://inspirehep.net/authors/992502?format=json
Dinyar Rabady,https://inspirehep.net/authors/1185476?format=json
Michel Rabany,https://inspirehep.net/authors/992501?format=json
Klaus Rabbertz,https://inspirehep.net/authors/992500?format=json
Chantal Racca,https://inspirehep.net/authors/992486?format=json
Alvise Raccanelli,https://inspirehep.net/authors/1409044?format=json
Attila Racz,https://inspirehep.net/authors/992481?format=json
Ornella Rademakers Di Rosa,https://inspirehep.net/authors/991275?format=json
Alphonse Alouis Rademakers,https://inspirehep.net/authors/1022452?format=json
Fons Rademakers,https://inspirehep.net/authors/992469?format=json
Ernst Radermacher,https://inspirehep.net/authors/992467?format=json
Radi Radev,https://inspirehep.net/authors/2031149?format=json
Johann Rafelski,https://inspirehep.net/authors/992442?format=json
Rasmus Raffnsoe,https://inspirehep.net/authors/992439?format=json
Denis Raffourt,https://inspirehep.net/authors/992438?format=json
Haroon Rafique,https://inspirehep.net/authors/1703360?format=json
Vivien Raginel,https://inspirehep.net/authors/1867608?format=json
Jacques Raguet,https://inspirehep.net/authors/992430?format=json
Ghita Rahal,https://inspirehep.net/authors/992427?format=json
Wali Rahman,https://inspirehep.net/authors/1828468?format=json
Mohamad Rahmani,https://inspirehep.net/authors/992420?format=json
Roswitha Rahmy,https://inspirehep.net/authors/992418?format=json
Uli Raich,https://inspirehep.net/authors/1077301?format=json
Ulrich Raich,https://inspirehep.net/authors/992410?format=json
Simon Rains,https://inspirehep.net/authors/1648629?format=json
Aniko Rakai,https://inspirehep.net/authors/1519347?format=json
Milica Rakic,https://inspirehep.net/authors/2794651?format=json
Gregory L. Rakness,https://inspirehep.net/authors/1030120?format=json
Elaternia Ramakoti,https://inspirehep.net/authors/2653653?format=json
Jose Pedro Ramalhete,https://inspirehep.net/authors/992362?format=json
Khairunnisa Binti Abdul  Raman,https://inspirehep.net/authors/1622675?format=json
Herve Rambeau,https://inspirehep.net/authors/1647322?format=json
Suitbert Ramberger,https://inspirehep.net/authors/1077297?format=json
Jacques Ramillon,https://inspirehep.net/authors/992340?format=json
Ian Ramirez-Berend,https://inspirehep.net/authors/2663603?format=json
Alberto Ramos,https://inspirehep.net/authors/1044533?format=json
Maria Ramos,https://inspirehep.net/authors/1640883?format=json
Gilles Ramseier,https://inspirehep.net/authors/992325?format=json
Johannes Ranft,https://inspirehep.net/authors/992306?format=json
Murilo Santana Rangel,https://inspirehep.net/authors/1046604?format=json
Stephane Rangod,https://inspirehep.net/authors/992302?format=json
Riccardo Ranieri,https://inspirehep.net/authors/1023950?format=json
Florence Ranjard,https://inspirehep.net/authors/992299?format=json
Karol Rapacz,https://inspirehep.net/authors/1708810?format=json
Miroslav Rapcak,https://inspirehep.net/authors/1407899?format=json
Jean-Pierre Raphoz,https://inspirehep.net/authors/992278?format=json
Md. Mamunur Rashid,https://inspirehep.net/authors/1070727?format=json
Chris Ørum Rasmussen,https://inspirehep.net/authors/1077906?format=json
Lars O. Rasmussen,https://inspirehep.net/authors/1049445?format=json
Niels Rasmussen,https://inspirehep.net/authors/992243?format=json
Eric Rasoaseheno Dit Michel,https://inspirehep.net/authors/997573?format=json
Blair N. Ratcliff,https://inspirehep.net/authors/992238?format=json
Johan Rathsman,https://inspirehep.net/authors/992230?format=json
Riccardo Rattazzi,https://inspirehep.net/authors/992222?format=json
Gunter Rau,https://inspirehep.net/authors/992216?format=json
Wolfgang Hans Rauch,https://inspirehep.net/authors/992211?format=json
Raymond Rausch,https://inspirehep.net/authors/992205?format=json
Nathalie Rauschmayr,https://inspirehep.net/authors/1189477?format=json
Emmanuele Ravaioli,https://inspirehep.net/authors/1317291?format=json
Sylvain Ravat,https://inspirehep.net/authors/1064048?format=json
Nant Ravel,https://inspirehep.net/authors/1862241?format=json
Gianfranco Ravida,https://inspirehep.net/authors/1076293?format=json
Helge Ravn,https://inspirehep.net/authors/992193?format=json
Sven Ravndal,https://inspirehep.net/authors/992191?format=json
Melody Ravonel Salzgeber,https://inspirehep.net/authors/1270123?format=json
Federico Ravotti,https://inspirehep.net/authors/1073249?format=json
Sreerup Raychaudhuri,https://inspirehep.net/authors/992174?format=json
Kolyo Raychinov,https://inspirehep.net/authors/1685709?format=json
Michel Raymond,https://inspirehep.net/authors/1071066?format=json
Jacques Raynaud,https://inspirehep.net/authors/992170?format=json
Mark A. Rayner,https://inspirehep.net/authors/1270019?format=json
Sidney Rayson,https://inspirehep.net/authors/992169?format=json
Emanuele Re,https://inspirehep.net/authors/1058529?format=json
Mario Reale,https://inspirehep.net/authors/992145?format=json
Guillermo Reales Gutiérrez,https://inspirehep.net/authors/1815998?format=json
Pierpaolo Rebecchi,https://inspirehep.net/authors/992138?format=json
Patricia Rebello Teles,https://inspirehep.net/authors/1113374?format=json
Medard Rebero,https://inspirehep.net/authors/1074448?format=json
Anton Rebhan,https://inspirehep.net/authors/992134?format=json
Horst Rebmann,https://inspirehep.net/authors/992132?format=json
Michel Rebut,https://inspirehep.net/authors/992129?format=json
Nicola Giuseppe Redaelli,https://inspirehep.net/authors/992117?format=json
Stefano Redaelli,https://inspirehep.net/authors/1020288?format=json
Federico Redi,https://inspirehep.net/authors/1342181?format=json
Michele Redi,https://inspirehep.net/authors/1019910?format=json
Diego Redigolo,https://inspirehep.net/authors/1214912?format=json
George Redlinger,https://inspirehep.net/authors/992108?format=json
Manuel Redondas Monteserin,https://inspirehep.net/authors/1648022?format=json
William Reece,https://inspirehep.net/authors/1058050?format=json
Susanne Reffert,https://inspirehep.net/authors/1032077?format=json
Helge H. Refsum,https://inspirehep.net/authors/1020272?format=json
Diego Regalado,https://inspirehep.net/authors/1273972?format=json
Edith Regat,https://inspirehep.net/authors/992078?format=json
Andre Regelbrugge,https://inspirehep.net/authors/992077?format=json
Daniel Regin,https://inspirehep.net/authors/992073?format=json
Meinhard Regler,https://inspirehep.net/authors/992072?format=json
Ignacio Reguero,https://inspirehep.net/authors/992070?format=json
Abdur Rehman,https://inspirehep.net/authors/1077895?format=json
Attiq Ur Rehman,https://inspirehep.net/authors/1068872?format=json
Jens Rehn,https://inspirehep.net/authors/1030453?format=json
Birgit Rehtmeyer,https://inspirehep.net/authors/992061?format=json
Daniel  Reichelt,https://inspirehep.net/authors/1774494?format=json
Duncan Reid,https://inspirehep.net/authors/992050?format=json
Felix Reidt,https://inspirehep.net/authors/1068914?format=json
Mario Reig,https://inspirehep.net/authors/1501139?format=json
Arne Reimers,https://inspirehep.net/authors/1474585?format=json
Hans-Peter Reinhard,https://inspirehep.net/authors/992021?format=json
Thomas Reis,https://inspirehep.net/authors/1058501?format=json
Christoph Rembser,https://inspirehep.net/authors/1035338?format=json
Jonas Rembser,https://inspirehep.net/authors/1629821?format=json
Werner Remmer,https://inspirehep.net/authors/991989?format=json
Vittorio Remondino,https://inspirehep.net/authors/991988?format=json
Thierry Renaglia,https://inspirehep.net/authors/991982?format=json
Claude Renaud,https://inspirehep.net/authors/991979?format=json
Yves Renaud,https://inspirehep.net/authors/991977?format=json
Claude-Rene Renaudot,https://inspirehep.net/authors/991976?format=json
Rainer Renfordt,https://inspirehep.net/authors/991969?format=json
Ahmet Renklioğlu,https://inspirehep.net/authors/2132619?format=json
Elisabeth Renner,https://inspirehep.net/authors/1935092?format=json
Sophie Renner,https://inspirehep.net/authors/1260372?format=json
Michel Renou,https://inspirehep.net/authors/991961?format=json
Alain Renoux,https://inspirehep.net/authors/991960?format=json
Harry Renshall,https://inspirehep.net/authors/991957?format=json
Lucy Renshall,https://inspirehep.net/authors/1068888?format=json
Gabriel-Georges Rentier,https://inspirehep.net/authors/991950?format=json
Jean-Paul Repellin,https://inspirehep.net/authors/991941?format=json
Joël Repond,https://inspirehep.net/authors/1499577?format=json
Filippo Resnati,https://inspirehep.net/authors/1071267?format=json
Antonio Retico,https://inspirehep.net/authors/1849725?format=json
Sébastien Rettie,https://inspirehep.net/authors/1319826?format=json
Stephen Reucroft,https://inspirehep.net/authors/991914?format=json
Maria Garcia Revillo,https://inspirehep.net/authors/991904?format=json
Jean-Pierre Revol,https://inspirehep.net/authors/991903?format=json
S.B. Rew,https://inspirehep.net/authors/1064045?format=json
Anthony Rey,https://inspirehep.net/authors/1642873?format=json
Raymond Rey,https://inspirehep.net/authors/991900?format=json
Stephane Franck Rey,https://inspirehep.net/authors/1648007?format=json
Marcelle Rey-Campagnolle,https://inspirehep.net/authors/991902?format=json
Roland Rey-Mermier,https://inspirehep.net/authors/991901?format=json
Christian Reymermier,https://inspirehep.net/authors/991891?format=json
Hubert Reymond,https://inspirehep.net/authors/1646363?format=json
Miguel R. Correia,https://inspirehep.net/authors/1658027?format=json
Beatriz Ribeiro Lopes,https://inspirehep.net/authors/1782587?format=json
Alberto Ribon,https://inspirehep.net/authors/1030232?format=json
Pierluigi Riboni,https://inspirehep.net/authors/991844?format=json
Daniel Ricci,https://inspirehep.net/authors/1643343?format=json
Marco Ricci,https://inspirehep.net/authors/991836?format=json
Claude Ricciardi,https://inspirehep.net/authors/991832?format=json
Judy Richards,https://inspirehep.net/authors/991814?format=json
Peter Richardson,https://inspirehep.net/authors/991804?format=json
Alain Riche,https://inspirehep.net/authors/991801?format=json
Philippe Richerot,https://inspirehep.net/authors/1641128?format=json
Jeffrey David Richman,https://inspirehep.net/authors/991799?format=json
David Richter,https://inspirehep.net/authors/991793?format=json
Stefan Richter,https://inspirehep.net/authors/1269833?format=json
Germana Riddone,https://inspirehep.net/authors/991776?format=json
James Ridewood,https://inspirehep.net/authors/1076230?format=json
Jan Ridky,https://inspirehep.net/authors/991773?format=json
Harry Rieder,https://inspirehep.net/authors/991768?format=json
Petra Riedler,https://inspirehep.net/authors/991764?format=json
Hans Riege,https://inspirehep.net/authors/991761?format=json
Marcel Rieger,https://inspirehep.net/authors/1309033?format=json
Werner Riegler,https://inspirehep.net/authors/991756?format=json
Tono Riesco,https://inspirehep.net/authors/1640829?format=json
Jean Michel Rieubland,https://inspirehep.net/authors/991732?format=json
Benoit Riffaud,https://inspirehep.net/authors/1639649?format=json
Alberto Rigamonti,https://inspirehep.net/authors/1747498?format=json
Bruno Righini,https://inspirehep.net/authors/991723?format=json
Stefano Rigolin,https://inspirehep.net/authors/991720?format=json
Henri Rigoni,https://inspirehep.net/authors/991719?format=json
Emilien Rigutto,https://inspirehep.net/authors/1648222?format=json
Mariana Rihl,https://inspirehep.net/authors/1280651?format=json
Karsten Riisager,https://inspirehep.net/authors/991718?format=json
Adriaan Rijllart,https://inspirehep.net/authors/991714?format=json
Tatiana Rijoff,https://inspirehep.net/authors/1228119?format=json
Michael M. Rijssenbeek,https://inspirehep.net/authors/991713?format=json
Peggie Rimmer,https://inspirehep.net/authors/991703?format=json
Adele Rimoldi,https://inspirehep.net/authors/991701?format=json
Marco Rimoldi,https://inspirehep.net/authors/1353604?format=json
Franco Rimondi,https://inspirehep.net/authors/991700?format=json
Roberto Rinaldesi,https://inspirehep.net/authors/1648227?format=json
Giuseppina Rinaudo-Werbrouck,https://inspirehep.net/authors/991698?format=json
Annie Ringvall Moberg,https://inspirehep.net/authors/1652628?format=json
Louis Rinolfi,https://inspirehep.net/authors/991684?format=json
Antonio Riotto,https://inspirehep.net/authors/991676?format=json
Veronica I. Riquer,https://inspirehep.net/authors/1019634?format=json
Thys Risselada,https://inspirehep.net/authors/991663?format=json
Branislav Ristic,https://inspirehep.net/authors/1328250?format=json
Luciano Ristori,https://inspirehep.net/authors/1028713?format=json
Adam Ritz,https://inspirehep.net/authors/991642?format=json
Sylviane Ritz,https://inspirehep.net/authors/991639?format=json
Jean-Pierre Riunaud,https://inspirehep.net/authors/991636?format=json
Stefano Riva Sanseverino,https://inspirehep.net/authors/1070155?format=json
Francesco Riva,https://inspirehep.net/authors/1056642?format=json
Renzo Riva,https://inspirehep.net/authors/991634?format=json
Yannick Riva,https://inspirehep.net/authors/1076231?format=json
Daniel Rivalli,https://inspirehep.net/authors/991632?format=json
Fernando Rivera,https://inspirehep.net/authors/991626?format=json
Nicole Rivoire,https://inspirehep.net/authors/991613?format=json
Claude Rivoiron,https://inspirehep.net/authors/991612?format=json
Aurelien Rizzo,https://inspirehep.net/authors/991604?format=json
Tania Robens,https://inspirehep.net/authors/1040385?format=json
Anthony Roberts,https://inspirehep.net/authors/991587?format=json
Les Robertson,https://inspirehep.net/authors/991567?format=json
Georges Robin,https://inspirehep.net/authors/991556?format=json
David Robinson,https://inspirehep.net/authors/991548?format=json
Stefano Rocca,https://inspirehep.net/authors/1651740?format=json
Elena Rocco,https://inspirehep.net/authors/1044936?format=json
Christian Roche,https://inspirehep.net/authors/991527?format=json
Etienne Rochepault,https://inspirehep.net/authors/1610989?format=json
Guy Rochepeau,https://inspirehep.net/authors/991521?format=json
Christophe Rocher,https://inspirehep.net/authors/991520?format=json
Leon S. Rochester,https://inspirehep.net/authors/991519?format=json
Jacques Rochez,https://inspirehep.net/authors/991516?format=json
Denis Roda Dos Santos,https://inspirehep.net/authors/1066533?format=json
Marco Andre Roda,https://inspirehep.net/authors/1651535?format=json
Nicholas L. Rodd,https://inspirehep.net/authors/1274449?format=json
Volker Rodel,https://inspirehep.net/authors/991508?format=json
Chris Roderick,https://inspirehep.net/authors/1076987?format=json
Volodymyr Rodin,https://inspirehep.net/authors/2001281?format=json
Iason-Dimitrios Rodis,https://inspirehep.net/authors/1652615?format=json
German Rodrigo,https://inspirehep.net/authors/991497?format=json
Teresa Rodrigo,https://inspirehep.net/authors/1022575?format=json
Joao Rodrigues Antunes,https://inspirehep.net/authors/1064041?format=json
Bartolomeu Rodrigues Fernandes Rabacal,https://inspirehep.net/authors/1258730?format=json
Paulo Rodrigues Simoes Moreira,https://inspirehep.net/authors/996870?format=json
Alexis Rodrigues,https://inspirehep.net/authors/1624514?format=json
Manuel Jesus Rodriguez Alonso,https://inspirehep.net/authors/1684152?format=json
Sergi Rodriguez Bosca,https://inspirehep.net/authors/1412800?format=json
Enrique Rodriguez Castro,https://inspirehep.net/authors/1651326?format=json
Felix Rodriguez Mateos,https://inspirehep.net/authors/998428?format=json
Liss V. Rodriguez,https://inspirehep.net/authors/1867639?format=json
Janusz Rodziewicz,https://inspirehep.net/authors/1652590?format=json
Shaun A. Roe,https://inspirehep.net/authors/991475?format=json
Edward Roebuck,https://inspirehep.net/authors/991472?format=json
Lars Tore Roedne,https://inspirehep.net/authors/1342144?format=json
Stefan Roesler,https://inspirehep.net/authors/991457?format=json
Gerhard Rogner,https://inspirehep.net/authors/991438?format=json
Peter Rohmig,https://inspirehep.net/authors/991423?format=json
Franz Rohner,https://inspirehep.net/authors/991420?format=json
Francois Rohrbach,https://inspirehep.net/authors/991416?format=json
Stefan Roiser,https://inspirehep.net/authors/1020499?format=json
Jairo M. Rojas,https://inspirehep.net/authors/1774804?format=json
Juan Rojo,https://inspirehep.net/authors/1019897?format=json
Gunther M. Roland,https://inspirehep.net/authors/991395?format=json
Gigi Rolandi,https://inspirehep.net/authors/991393?format=json
Gabriella Rolando,https://inspirehep.net/authors/1518318?format=json
Sofia Rollet,https://inspirehep.net/authors/991382?format=json
Kuno Rolli,https://inspirehep.net/authors/991381?format=json
Gilbert Rollinger,https://inspirehep.net/authors/991378?format=json
Philipp Roloff,https://inspirehep.net/authors/1048673?format=json
Giulia Romagnoli,https://inspirehep.net/authors/1607503?format=json
Sergey Romakhov,https://inspirehep.net/authors/2914625?format=json
Jacques Romand,https://inspirehep.net/authors/991364?format=json
Antonio Enea Romano,https://inspirehep.net/authors/1042150?format=json
Giorgio Romano,https://inspirehep.net/authors/991356?format=json
Luis Romao Rodrigues,https://inspirehep.net/authors/1117971?format=json
Hartmann Romer,https://inspirehep.net/authors/991337?format=json
Ivan Romera Ramirez,https://inspirehep.net/authors/1647436?format=json
Enrique Gonzalez Romero,https://inspirehep.net/authors/991331?format=json
Tanja Rommerskirchen,https://inspirehep.net/authors/1064040?format=json
Fabrizio Rompineve,https://inspirehep.net/authors/1411973?format=json
Federico Roncarolo,https://inspirehep.net/authors/1054422?format=json
Federico Ronchetti,https://inspirehep.net/authors/1055926?format=json
Ewa Rondio,https://inspirehep.net/authors/991312?format=json
Frederic Jean Ronga,https://inspirehep.net/authors/1020129?format=json
Matthieu Van Rooy,https://inspirehep.net/authors/991286?format=json
Leszek Ropelewski,https://inspirehep.net/authors/991284?format=json
Eduardo Ros Martinez,https://inspirehep.net/authors/1022742?format=json
Guillaume Rosaz,https://inspirehep.net/authors/1648650?format=json
Pierre Rose,https://inspirehep.net/authors/1280611?format=json
M. Rosenthal,https://inspirehep.net/authors/1811092?format=json
Daniel John Rosenzweig,https://inspirehep.net/authors/1645023?format=json
Angela Li Rosi-Lea,https://inspirehep.net/authors/991232?format=json
Peter Rosinsky,https://inspirehep.net/authors/991229?format=json
Krystian Roslon,https://inspirehep.net/authors/1518306?format=json
Graham Garland Ross,https://inspirehep.net/authors/991214?format=json
Margaret Ross,https://inspirehep.net/authors/991211?format=json
Murray Ross,https://inspirehep.net/authors/991210?format=json
Edouard Rossa,https://inspirehep.net/authors/991204?format=json
Ghislain Rossat,https://inspirehep.net/authors/991203?format=json
Pierre Rossat,https://inspirehep.net/authors/991202?format=json
Stefan Rossegger,https://inspirehep.net/authors/1064915?format=json
Ralf Erik Rossel,https://inspirehep.net/authors/1284199?format=json
Adriana Rossi,https://inspirehep.net/authors/1641152?format=json
Andrea Rossi,https://inspirehep.net/authors/1074410?format=json
Carlo Rossi,https://inspirehep.net/authors/991189?format=json
Cecilia Rossi,https://inspirehep.net/authors/1424172?format=json
Eleonora Rossi,https://inspirehep.net/authors/1516644?format=json
Federico Alberto Rossi,https://inspirehep.net/authors/1274183?format=json
Giancarlo Rossi,https://inspirehep.net/authors/991188?format=json
Hubert Rossi,https://inspirehep.net/authors/991187?format=json
Lucio Rossi,https://inspirehep.net/authors/991185?format=json
Marco Rossi,https://inspirehep.net/authors/1784028?format=json
Paolo Rossi,https://inspirehep.net/authors/991183?format=json
Vittorio Rossi,https://inspirehep.net/authors/991178?format=json
Ettore Rosso,https://inspirehep.net/authors/991171?format=json
Jeanne Rostant,https://inspirehep.net/authors/991165?format=json
Sebastian Rothe,https://inspirehep.net/authors/1284200?format=json
Herbert Rotscheidt,https://inspirehep.net/authors/991136?format=json
Guy Roubaud,https://inspirehep.net/authors/991134?format=json
James Rouet,https://inspirehep.net/authors/991131?format=json
Bertrand Rousseau,https://inspirehep.net/authors/991108?format=json
David Rousseau,https://inspirehep.net/authors/991107?format=json
Nicolas Rousset,https://inspirehep.net/authors/1076713?format=json
Eric Roux,https://inspirehep.net/authors/991100?format=json
Jacques Roux,https://inspirehep.net/authors/991098?format=json
Jean Mary Roux,https://inspirehep.net/authors/991097?format=json
Marco Rovere,https://inspirehep.net/authors/1034167?format=json
Scott Rowan,https://inspirehep.net/authors/1415004?format=json
Amitava Roy,https://inspirehep.net/authors/1123600?format=json
Ghislain Roy,https://inspirehep.net/authors/991079?format=json
Laurent Roy,https://inspirehep.net/authors/1071736?format=json
Jean-Pierre Royer,https://inspirehep.net/authors/991063?format=json
Marcel Royer,https://inspirehep.net/authors/991062?format=json
Davide Rozza,https://inspirehep.net/authors/1423656?format=json
Manqi Ruan,https://inspirehep.net/authors/1054545?format=json
Carlo Rubbia,https://inspirehep.net/authors/991040?format=json
Andre Rubio,https://inspirehep.net/authors/991023?format=json
Juan Antonio Rubio,https://inspirehep.net/authors/991021?format=json
Oleg Ruchayskiy,https://inspirehep.net/authors/1020426?format=json
Albert Ruck,https://inspirehep.net/authors/991014?format=json
Alan Rudge,https://inspirehep.net/authors/991006?format=json
Heinrich Rudolph,https://inspirehep.net/authors/991000?format=json
Ingo Ruehl,https://inspirehep.net/authors/1273198?format=json
Fabian Ruehle,https://inspirehep.net/authors/1061173?format=json
Michel Ruette,https://inspirehep.net/authors/990988?format=json
Thomas Ruf,https://inspirehep.net/authors/990987?format=json
Charles Rufer,https://inspirehep.net/authors/990985?format=json
Romain Ruffieux,https://inspirehep.net/authors/1647209?format=json
Daniel Ruffinoni,https://inspirehep.net/authors/990981?format=json
Alessandro G. Ruggiero,https://inspirehep.net/authors/990973?format=json
Francesco Ruggiero,https://inspirehep.net/authors/990970?format=json
Gennaro Ruggiero,https://inspirehep.net/authors/1029882?format=json
Giuseppe Ruggiero,https://inspirehep.net/authors/1074480?format=json
Claude Ruivet,https://inspirehep.net/authors/990961?format=json
Ester Ruiz Morales,https://inspirehep.net/authors/990960?format=json
Jacqueline Ruiz,https://inspirehep.net/authors/990952?format=json
Marti Ruiz-Altaba,https://inspirehep.net/authors/990959?format=json
Alberto Ruiz-Jimeno,https://inspirehep.net/authors/990957?format=json
Brant T. Rumberger,https://inspirehep.net/authors/1946010?format=json
Paolo Giuseppe Rumerio,https://inspirehep.net/authors/1020564?format=json
André Rummler,https://inspirehep.net/authors/1074084?format=json
Kari Rummukainen,https://inspirehep.net/authors/990940?format=json
Giovanni Rumolo,https://inspirehep.net/authors/1067526?format=json
Ogmundur Runolfsson,https://inspirehep.net/authors/990932?format=json
Giovanni Rupnik Boero,https://inspirehep.net/authors/2844602?format=json
Heather L. Russell,https://inspirehep.net/authors/1247198?format=json
Stephan Russenschuck,https://inspirehep.net/authors/990904?format=json
Albert Russo,https://inspirehep.net/authors/990902?format=json
Aniello Russo,https://inspirehep.net/authors/990901?format=json
Riccardo Russo,https://inspirehep.net/authors/1204904?format=json
Roberto Russo,https://inspirehep.net/authors/990896?format=json
Rodolfo Russo,https://inspirehep.net/authors/990895?format=json
Anthony Rutkowski,https://inspirehep.net/authors/990886?format=json
Theo Rutter,https://inspirehep.net/authors/1607504?format=json
J. Ruz,https://inspirehep.net/authors/1078772?format=json
Vyacheslav S. Rychkov,https://inspirehep.net/authors/990861?format=json
Vladimir Ryjov,https://inspirehep.net/authors/990856?format=json
Heidi Rzehak,https://inspirehep.net/authors/1028968?format=json
Marcin Rzonca,https://inspirehep.net/authors/1268250?format=json
Syksy Räsänen,https://inspirehep.net/authors/992263?format=json
Markus Röhrken,https://inspirehep.net/authors/1066554?format=json
Raoul Röntsch,https://inspirehep.net/authors/1056069?format=json
Angela Saa Hernandez,https://inspirehep.net/authors/1076250?format=json
Oscar Saavedra,https://inspirehep.net/authors/990816?format=json
Roberto Saban,https://inspirehep.net/authors/990814?format=json
GianLuca Sabbi,https://inspirehep.net/authors/990811?format=json
Andrew P. Sabersky,https://inspirehep.net/authors/990809?format=json
Christo Sabev,https://inspirehep.net/authors/990807?format=json
Agustin Sabio Vera,https://inspirehep.net/authors/990803?format=json
Juan Jose Saborido Silva,https://inspirehep.net/authors/990800?format=json
Mathieu Saccani,https://inspirehep.net/authors/1977874?format=json
Lionel Sacks,https://inspirehep.net/authors/990785?format=json
Oscar Sacristan De Frutos,https://inspirehep.net/authors/1651539?format=json
Sergey Sadovich,https://inspirehep.net/authors/1651672?format=json
Karel Safarik,https://inspirehep.net/authors/990753?format=json
